PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
6504,1,True,105,2,13,False,0,0,0,0,0,802,True
6505,1,True,105,0,25,False,0,0,0,0,0,6219,True
6506,1,False,1193,2,27,False,69,2878,0,4232,3798,7625,False
6507,1,True,1193,2,32,False,0,0,0,0,0,2872,True
6508,1,False,838,0,20,False,0,17958,99,14,57,3461,True
6509,1,False,838,0,40,False,6103,7570,860,13117,192,2433,False
6510,0,False,2803,2,18,False,0,18,73,2134,25,4266,False
6511,0,False,2804,2,21,False,0,0,901,3,0,5434,False
6512,0,False,4730,2,38,False,190,1,616,0,304,2960,True
6513,1,False,107,0,62,False,362,1049,46,104,829,5537,True
6514,0,True,4732,2,23,False,0,0,0,0,0,4474,True
6515,2,False,2648,2,48,True,2191,0,172,1,0,2461,False
6516,2,True,1924,2,27,False,0,0,0,0,0,3182,False
6517,2,True,2808,0,32,False,0,0,0,0,0,6450,True
6518,2,False,1899,2,53,False,0,0,0,0,0,3309,False
6519,0,False,4736,2,26,False,0,0,1,0,398,2936,True
6520,2,True,2650,2,46,False,224,0,0,0,0,8282,True
6521,0,False,4738,2,32,False,0,326,31,5,545,996,False
6522,0,False,2651,2,40,False,862,0,0,0,59,6842,False
6523,2,False,1200,2,27,False,725,0,1660,0,0,7842,True
6524,0,False,2653,2,28,False,0,669,0,1,2,1618,True
6525,1,True,402,2,29,False,0,0,0,0,0,8355,True
6526,2,True,2655,2,37,False,0,0,0,0,0,414,True
6527,2,False,2655,2,0,False,0,0,0,0,0,6098,True
6528,2,False,2655,2,12,False,0,0,0,0,0,6648,True
6529,1,False,781,2,25,False,0,4612,0,2585,1919,97,False
6530,2,False,1926,2,28,False,473,0,575,0,0,7325,False
6531,2,False,2658,2,3,False,0,0,0,0,0,3405,True
6532,2,False,2658,2,9,False,0,0,0,0,0,2301,True
6533,1,False,6156,0,27,False,146,3786,490,0,18,3242,True
6534,1,False,109,2,59,False,0,0,0,0,0,665,True
6535,1,False,109,2,24,False,0,0,0,0,0,6746,False
6536,0,True,4739,2,16,False,0,0,0,0,0,4791,True
6537,2,False,2659,2,16,False,501,974,1164,0,0,514,False
6538,1,True,1203,2,46,False,0,0,0,0,0,7331,True
6539,0,False,2809,1,25,False,0,1428,0,1483,0,3181,False
6540,0,False,2661,2,39,False,130,741,0,0,0,7951,False
6541,0,False,1929,2,15,False,0,0,0,938,44,4981,False
6542,0,False,2661,0,16,False,43,3,750,0,0,3233,True
6543,2,False,2811,2,35,False,1719,4389,1015,0,14,2691,True
6544,2,False,1903,0,43,False,528,13,1583,11,0,671,False
6545,2,True,2811,2,7,False,0,0,0,0,0,6975,True
6546,0,True,4731,2,29,False,0,0,0,0,0,5115,True
6547,1,False,839,2,60,False,0,960,46,854,17074,7063,False
6548,0,False,4741,2,49,False,173,0,18,580,1,1549,False
6549,2,False,2663,2,50,False,118,0,1041,0,0,6351,True
6550,1,False,783,2,40,False,0,120,0,2814,318,8205,False
6551,2,True,2664,2,49,False,0,0,0,0,0,7134,True
6552,2,False,1931,2,18,False,1988,0,95,0,0,1419,False
6553,2,True,2665,2,29,False,0,0,0,0,0,1748,True
6554,2,False,2813,2,56,True,995,0,177,0,739,6373,False
6555,0,True,4743,1,29,False,0,0,0,0,0,5900,True
6556,0,False,1933,2,29,False,0,10,0,5,975,8001,False
6557,1,False,841,2,22,False,0,1914,2090,100,0,6815,True
6558,1,True,841,0,24,False,0,0,0,311,0,2641,True
6559,1,False,841,2,23,False,69,6101,0,0,214,3564,True
6560,1,False,841,2,28,True,0,14076,0,928,372,2431,True
6561,1,True,841,0,19,False,0,0,0,0,0,755,True
6562,1,False,841,2,32,False,0,89,0,8330,1,899,False
6563,0,False,4745,2,37,False,0,0,0,0,0,4986,True
6564,0,False,4735,2,26,False,0,0,677,1,108,4495,False
6565,0,False,2816,2,43,False,1944,17,657,0,0,7137,True
6566,0,False,1935,2,25,False,439,0,0,557,0,2361,False
6567,0,False,4747,2,11,False,0,0,0,0,0,4395,False
6568,0,False,4737,2,4,False,0,0,0,0,0,5919,True
6569,0,True,4737,2,32,False,0,0,0,0,0,5876,True
6570,0,False,1905,2,15,False,9,776,4,0,2,7852,True
6571,0,True,4748,2,17,False,0,0,0,0,0,4940,True
6572,1,True,785,0,37,False,0,0,0,0,0,7203,True
6573,0,False,4750,2,20,False,559,0,83,112,0,6987,True
6574,2,False,2818,2,47,False,160,0,1232,36,0,1586,True
6575,2,False,1906,0,16,False,1228,0,450,446,304,1207,False
6576,0,True,4752,2,8,False,0,0,0,0,0,6664,True
6577,0,False,4740,2,22,False,245,0,0,661,1,1200,False
6578,2,False,2666,2,39,False,9,0,687,0,0,3406,True
6579,1,True,404,0,57,False,0,0,0,0,0,5636,True
6580,1,True,787,2,29,False,0,0,0,0,0,482,True
6581,1,True,406,0,28,False,0,0,0,0,0,6939,True
6582,0,False,2821,2,70,False,28,0,0,672,104,6856,False
6583,1,True,407,2,13,False,0,0,0,0,0,1005,True
6584,1,False,407,2,49,False,0,1757,0,797,567,1621,True
6585,0,False,1937,0,25,False,0,12,851,19,103,5053,False
6586,1,True,408,0,19,False,0,0,0,0,0,463,True
6587,1,True,408,0,15,False,0,0,0,0,0,5424,True
6588,1,False,1206,2,37,False,26,2898,9,0,40,7989,True
6589,1,True,1206,2,28,False,0,0,0,0,0,5296,True
6590,2,False,1907,2,28,False,1998,0,13,87,0,1221,False
6591,0,False,1907,2,22,False,969,47,23,134,0,8178,False
6592,1,False,409,2,26,False,135,2080,7,34,84,5625,True
6593,0,False,4756,1,25,False,60,0,0,0,777,352,False
6594,0,False,4758,2,19,False,0,0,0,804,5,2347,False
6595,2,False,2668,2,20,False,3839,57,1967,4,2,7179,False
6596,0,False,2827,0,35,False,0,71,631,0,0,4987,False
6597,0,False,2830,2,37,False,951,0,0,80,0,4870,False
6598,1,False,843,0,37,False,0,9965,0,5697,676,8349,False
6599,0,False,2831,2,13,False,0,114,682,0,7,2082,False
6600,0,False,2831,1,20,False,0,458,0,0,1318,6481,False
6601,2,False,6156,2,65,False,3358,1,12,0,0,6585,False
6602,2,False,1939,2,29,False,456,230,363,0,0,1856,False
6603,1,False,790,2,0,False,0,0,0,0,304,172,True
6604,1,False,790,2,4,False,0,0,0,0,0,1652,True
6605,1,True,790,2,19,False,0,0,0,0,0,301,True
6606,1,True,790,0,17,False,0,0,0,0,0,812,True
6607,1,False,790,0,28,False,0,4173,0,33,420,6937,True
6608,1,False,790,0,28,False,0,160,0,1538,1426,7567,False
6609,0,False,4742,2,21,False,0,0,0,43,667,7569,False
6610,0,False,1941,1,45,False,1,15,44,0,1541,3742,False
6611,0,False,4744,2,21,False,27,458,782,0,0,629,True
6612,0,True,4760,1,20,False,0,0,0,0,0,6486,True
6613,0,False,4760,2,38,False,0,806,3,0,0,4277,True
6614,0,False,1909,0,24,False,0,893,0,4,8,3617,True
6615,0,False,1911,2,22,False,712,6,70,0,0,719,False
6616,0,False,2674,2,44,False,3,0,33,769,0,7309,True
6617,0,False,2675,1,41,False,0,0,0,0,628,4372,False
6618,0,True,4746,2,21,False,0,0,0,0,0,4420,True
6619,2,False,2834,2,26,False,1967,0,116,311,0,2297,False
6620,2,True,2834,2,54,False,0,0,0,0,0,6186,True
6621,2,False,2834,2,19,False,1962,0,1,641,0,2037,False
6622,0,False,4762,2,32,False,0,243,0,0,776,2813,False
6623,0,True,4763,2,28,False,0,0,0,0,0,8305,True
6624,1,False,792,2,26,False,554,1307,32,93,1553,6410,False
6625,1,False,792,2,28,False,0,4340,0,186,0,904,True
6626,0,False,6156,1,21,False,1,22,0,649,2,5028,False
6627,1,False,358,0,38,False,0,692,0,3587,0,4541,False
6628,1,True,358,2,43,False,0,0,0,0,304,7204,True
6629,0,False,4751,2,12,False,0,0,0,0,0,8097,False
6630,0,True,4751,2,25,False,0,0,0,0,0,4829,False
6631,0,True,4751,2,27,False,0,0,0,0,0,5786,True
6632,1,True,411,2,22,False,0,0,0,0,0,1029,True
6633,1,False,411,2,20,False,0,275,1690,580,5499,475,False
6634,0,False,2677,0,24,False,0,58,618,0,41,7243,False
6635,0,False,2837,0,34,False,0,442,175,79,3,7854,False
6636,2,False,1209,2,42,False,1058,0,0,0,0,8068,False
6637,2,False,2839,2,24,False,2261,0,95,10,0,8182,False
6638,0,False,2841,2,28,False,0,0,285,136,337,4073,False
6639,2,False,1912,2,29,False,907,0,0,142,0,5665,False
6640,1,True,1198,2,31,False,0,0,0,0,0,5265,True
6641,0,False,4768,2,29,False,888,0,1,0,0,6629,False
6642,0,False,2680,0,14,False,224,1,400,297,0,4571,False
6643,0,False,2682,0,16,False,0,17,1211,0,25,1493,True
6644,0,True,4770,1,16,False,0,0,0,0,0,7459,True
6645,1,False,1915,2,27,False,0,2897,659,485,11,5161,True
6646,1,False,1915,2,28,False,0,996,0,726,813,3079,False
6647,0,False,2684,2,23,False,779,7,9,9,0,1105,False
6648,0,False,4772,2,16,False,418,195,100,88,90,5851,False
6649,0,False,2687,2,30,False,0,6,0,0,1435,414,True
6650,0,False,2843,2,24,False,468,0,163,0,0,1924,False
6651,0,True,4774,2,36,False,0,0,0,0,0,2998,True
6652,1,False,845,0,25,False,0,3512,20,24,1459,2520,True
6653,1,True,794,2,29,False,0,0,0,0,0,3280,True
6654,0,True,4753,1,21,False,0,0,0,0,0,6793,False
6655,0,True,4754,2,26,False,0,0,0,0,0,5939,True
6656,2,False,1943,2,30,False,0,0,0,0,0,6977,False
6657,0,False,2844,2,31,False,0,0,717,0,0,2992,False
6658,0,False,2844,2,20,False,0,750,957,0,722,4781,False
6659,0,True,4775,2,28,False,0,0,0,0,0,306,True
6660,0,True,4777,0,33,False,0,0,0,0,0,5070,True
6661,1,False,1201,2,35,False,0,5552,6,8,226,8332,True
6662,1,False,1201,2,46,False,0,664,0,2,2177,5555,False
6663,0,True,4778,2,63,False,0,0,0,0,0,2240,True
6664,1,False,128,0,37,False,0,1678,0,36,3128,378,False
6665,0,False,1917,2,23,False,26,266,404,0,0,4437,True
6666,0,False,4780,0,5,False,0,0,0,0,0,2077,True
6667,0,True,4780,2,16,False,0,458,0,0,0,2544,True
6668,0,False,2846,2,20,False,0,0,2330,120,0,2841,True
6669,0,True,2846,1,49,False,0,0,0,0,0,7738,False
6670,0,False,4755,2,3,False,0,0,0,0,0,5274,True
6671,0,False,2848,2,41,False,0,176,414,133,0,2406,False
6672,2,False,2688,2,28,False,1216,0,30,43,0,8117,False
6673,0,True,4757,2,14,False,0,0,0,0,0,3365,True
6674,2,False,1202,2,26,False,782,0,0,2503,1,1479,False
6675,0,True,4759,2,51,False,0,0,0,0,0,2464,False
6676,0,False,2851,1,36,False,56,458,81,0,468,7759,False
6677,0,True,4784,2,16,False,0,0,0,0,0,3342,True
6678,2,True,2690,2,18,False,0,0,0,0,0,6269,True
6679,0,True,4761,1,48,False,0,0,173,0,0,2738,False
6680,2,False,1211,2,24,False,235,0,1642,1042,229,5111,False
6681,2,False,1213,0,19,False,1043,0,138,0,0,6482,False
6682,0,True,4786,0,21,False,0,0,0,0,0,6763,True
6683,0,False,2853,2,24,False,332,9,356,0,0,8226,False
6684,0,True,4787,2,21,False,0,0,0,0,0,5917,True
6685,0,False,2692,2,13,False,0,999,0,0,4,349,True
6686,2,False,1214,2,39,False,42,0,352,1,369,4247,False
6687,1,False,1945,0,27,False,0,0,0,0,0,7587,True
6688,0,False,2854,1,23,False,64,4,0,1125,304,1067,False
6689,1,False,1204,0,43,False,0,2093,0,3409,30,427,False
6690,2,False,2693,2,19,False,3332,878,926,781,0,3523,False
6691,2,True,2695,0,30,False,0,0,173,0,0,3649,True
6692,0,True,4789,2,52,False,0,0,0,0,0,4452,True
6693,0,False,4791,2,35,False,2224,458,105,1,0,2405,False
6694,0,False,4793,2,16,False,4,1666,0,35,40,1601,True
6695,0,False,2855,2,21,False,0,13,0,720,170,1041,False
6696,0,False,2699,1,45,False,0,0,0,0,595,4074,False
6697,0,False,1947,2,22,False,0,125,0,663,0,414,False
6698,0,True,4795,0,28,False,0,0,0,0,0,2879,False
6699,0,False,4795,2,0,False,0,0,0,0,0,2812,True
6700,0,False,4798,1,63,False,526,2,0,0,0,8323,False
6701,0,False,2700,1,56,False,1,2,0,102,304,4557,False
6702,0,True,4800,2,40,False,0,0,0,0,304,3366,True
6703,0,True,4801,2,1,False,0,0,0,0,0,4899,True
6704,0,False,2701,2,24,False,0,458,3,797,5,7917,False
6705,0,False,2702,2,36,False,21,0,844,0,0,4013,False
6706,0,False,4803,2,13,False,244,0,100,423,14,3715,False
6707,0,False,2703,0,13,False,0,722,0,37,8,8051,False
6708,0,True,4766,0,37,False,0,0,0,0,0,4438,True
6709,0,False,1948,2,44,False,143,47,0,717,87,1051,False
6710,1,True,848,2,32,False,0,0,0,0,0,1128,True
6711,1,False,848,0,57,False,0,0,0,0,0,5623,True
6712,0,False,2704,0,26,False,0,158,0,0,912,2959,False
6713,2,False,2857,2,62,False,453,1,1911,0,0,7262,False
6714,2,True,2857,0,2,False,0,0,0,0,0,4736,True
6715,2,True,2857,2,1,False,0,0,0,0,0,4825,True
6716,0,False,2859,2,24,False,590,0,1,168,16,4519,False
6717,0,True,4767,2,1,False,0,0,0,0,0,2214,True
6718,0,False,2861,2,63,False,0,742,0,125,3,6714,False
6719,1,False,1205,2,20,False,1040,2487,0,174,182,639,True
6720,0,False,2862,2,15,False,0,610,267,311,0,6869,False
6721,0,True,4769,2,32,False,0,0,0,0,0,1568,True
6722,0,False,2865,2,24,False,61,397,185,1,0,6827,True
6723,0,True,4771,2,32,False,0,0,0,0,0,628,False
6724,1,False,1920,2,36,False,10,2478,2080,19,328,6360,True
6725,0,True,4773,1,13,False,0,0,0,0,0,5974,True
6726,1,True,851,2,29,False,0,0,0,0,0,6004,True
6727,1,False,851,2,27,False,0,14,0,0,2325,7524,False
6728,1,True,851,2,30,False,0,0,0,0,0,808,True
6729,1,False,111,0,27,False,0,44,4761,5,41,443,True
6730,1,False,111,2,14,False,0,3124,40,219,189,4774,False
6731,1,False,111,2,32,True,527,1863,0,417,2905,3325,False
6732,1,False,111,0,33,True,0,16,12,2349,12,7361,False
6733,0,False,2706,2,35,False,3,0,651,0,78,4373,True
6734,0,False,2867,0,21,False,301,458,19,0,0,2663,False
6735,0,False,796,2,57,False,906,22,0,8293,391,7518,False
6736,1,False,796,2,42,False,159,4387,2,3,485,150,True
6737,0,False,2870,0,20,False,0,6,552,20,0,4012,True
6738,2,True,2707,2,18,False,0,0,0,0,0,6029,True
6739,1,False,413,0,49,False,0,7683,0,13016,0,3467,False
6740,0,False,2709,1,23,False,0,3,0,0,546,5187,False
6741,2,False,2710,2,24,False,1058,0,0,280,0,6327,False
6742,0,False,2713,2,24,False,0,0,0,0,757,4761,False
6743,0,False,2713,0,23,False,9,1,0,492,109,4111,True
6744,0,False,2715,2,24,False,0,489,21,0,184,1436,False
6745,0,True,4776,1,26,False,0,0,0,0,0,356,False
6746,1,True,362,0,28,False,0,0,0,0,0,137,True
6747,0,False,2871,1,17,False,0,1381,2,0,0,4346,False
6748,0,False,2872,2,20,False,415,479,0,1019,239,1190,False
6749,0,False,2717,2,22,False,0,0,0,0,1201,4368,False
6750,1,True,415,0,23,False,0,0,0,0,0,304,True
6751,1,True,415,0,22,False,0,0,0,0,0,6392,True
6752,0,False,2721,2,29,False,3,0,664,683,34,4097,False
6753,1,False,364,2,28,False,0,4155,0,1368,42,2313,False
6754,1,True,364,2,31,False,0,0,173,0,0,6057,True
6755,1,False,365,0,37,False,1,4462,1,9206,3,5637,False
6756,1,False,365,0,44,False,0,4322,3,153,52,6524,True
6757,1,False,365,0,34,False,0,2612,1,131,2714,6303,False
6758,0,False,4804,0,23,False,602,0,0,0,24,2087,False
6759,0,False,2722,2,18,False,457,0,11,335,0,7457,False
6760,0,True,4779,1,18,False,0,0,0,0,0,3770,True
6761,0,False,2875,2,23,False,224,134,482,311,27,3176,False
6762,0,False,2725,2,18,False,0,10,0,0,738,5986,False
6763,2,False,1950,2,22,False,0,0,1128,0,45,5753,False
6764,2,False,1950,2,10,False,0,0,0,0,0,3315,True
6765,2,True,1950,2,28,False,0,0,0,0,0,6188,False
6766,2,False,2727,2,31,False,907,0,437,2,0,5109,False
6767,0,True,4783,2,48,False,0,0,0,0,0,3760,False
6768,1,False,129,0,51,True,0,287,0,1442,66,6473,True
6769,2,True,2878,1,25,False,0,0,0,0,0,1828,True
6770,2,False,1925,2,32,False,288,0,592,670,40,7807,False
6771,0,False,4807,2,8,False,0,0,0,0,0,2265,True
6772,0,True,4807,1,49,False,0,0,0,0,0,6733,True
6773,0,False,2730,1,28,False,0,0,0,669,16,7887,False
6774,2,False,1952,2,3,False,0,0,0,0,0,4971,True
6775,2,False,1952,2,28,False,0,0,0,0,0,6580,True
6776,2,True,1952,2,31,False,0,0,0,0,0,6274,True
6777,2,False,1952,2,11,False,0,0,0,0,0,5455,True
6778,2,True,6156,2,27,False,0,0,0,0,0,7926,True
6779,2,False,1207,2,33,False,1631,0,754,0,0,7558,False
6780,1,True,854,1,32,False,0,0,0,0,0,408,True
6781,0,True,4785,2,20,False,0,0,0,0,0,6199,True
6782,1,False,1954,2,33,False,0,3624,0,1537,498,6941,False
6783,0,False,2880,2,65,False,43,21,22,50,731,1195,False
6784,2,True,2732,2,18,False,0,0,0,0,0,3653,True
6785,2,False,2734,2,19,False,862,0,5,2032,0,1794,False
6786,1,False,418,0,33,False,0,3676,0,1743,1,2482,True
6787,0,False,4809,2,28,False,0,11,793,0,84,2440,True
6788,0,True,4788,1,31,False,0,0,0,0,0,3813,False
6789,0,True,4790,2,37,False,0,0,0,0,0,7242,True
6790,0,True,4792,1,19,False,0,0,0,0,0,1837,True
6791,0,False,2882,2,18,False,0,0,773,0,4,5143,False
6792,1,True,803,0,47,False,0,0,0,0,0,1574,True
6793,1,False,803,2,26,False,0,6050,0,662,920,4731,False
6794,1,False,803,2,25,False,0,3590,0,27,0,6810,True
6795,0,False,2737,2,38,False,102,12,14,669,0,2041,False
6796,0,False,1928,2,53,False,3,2251,0,95,12,2209,True
6797,0,False,1957,2,38,False,0,338,0,453,0,7475,False
6798,2,True,2885,2,28,False,0,0,173,0,0,7924,True
6799,0,False,6156,2,46,False,438,283,944,0,355,4147,False
6800,0,False,4813,2,18,False,3,688,0,0,23,2793,True
6801,1,True,1930,2,14,False,0,0,0,0,0,801,True
6802,1,False,1930,2,32,False,0,1369,29,662,22,380,False
6803,1,False,1930,2,44,False,0,0,16,72,4304,8192,False
6804,0,True,4794,1,28,False,0,0,0,0,0,86,True
6805,1,False,804,2,2,False,0,0,0,0,0,5784,True
6806,1,False,804,2,28,False,0,2896,46,5248,8169,7510,False
6807,1,True,804,2,27,True,0,0,0,0,0,3674,True
6808,1,True,805,2,29,False,0,0,0,0,0,872,True
6809,0,True,4815,0,14,False,0,0,0,311,0,4978,True
6810,0,False,2890,2,14,False,0,0,766,0,0,8235,False
6811,0,True,4816,2,17,False,0,0,0,0,0,3253,True
6812,0,False,2739,2,35,False,150,0,96,638,0,7976,True
6813,0,False,2740,2,36,False,0,129,0,177,444,6514,False
6814,2,False,2742,2,51,False,106,1942,115,311,0,3498,False
6815,0,False,4818,2,54,False,1,0,109,311,1,4948,False
6816,1,False,856,2,37,False,300,3434,0,1,171,181,True
6817,0,False,1932,2,37,False,541,38,713,316,0,4019,False
6818,0,False,1934,2,24,False,1,194,0,0,632,4464,True
6819,2,False,2745,2,28,False,1030,0,158,0,28,1683,False
6820,0,False,2747,2,38,False,622,1319,42,1,444,2182,False
6821,0,True,4797,2,28,False,0,0,0,0,0,5205,True
6822,0,False,4799,2,0,False,0,0,0,0,0,5905,True
6823,0,False,2893,2,16,False,23,479,0,0,373,239,False
6824,0,False,2894,2,25,False,0,0,879,0,0,4436,False
6825,0,False,2749,0,22,False,30,0,690,41,0,6980,True
6826,2,True,2896,2,24,False,0,0,0,0,0,6925,True
6827,0,False,1936,1,37,False,501,0,179,1,0,3308,True
6828,2,False,2898,2,21,False,21,0,874,226,0,1210,True
6829,1,False,419,2,53,False,0,0,0,0,0,1271,True
6830,1,False,807,2,0,False,0,0,0,0,0,7485,True
6831,1,True,807,2,2,False,0,0,0,0,0,6234,False
6832,1,True,807,2,64,False,0,0,0,0,0,2328,True
6833,1,False,6156,2,24,False,0,2921,5,795,3155,836,False
6834,1,True,807,2,40,False,0,0,0,0,0,516,True
6835,1,False,807,2,32,False,0,163,0,6953,50,4091,False
6836,1,False,367,0,54,True,0,316,1,2038,388,7371,False
6837,0,True,4819,2,30,False,0,0,0,0,0,2945,True
6838,1,False,114,0,37,False,0,1379,130,1488,75,3752,False
6839,2,False,1962,2,20,False,3191,0,211,21,117,5817,False
6840,2,False,2901,2,22,False,741,0,1028,0,0,8286,False
6841,0,False,2751,1,57,False,0,1,0,664,19,3235,False
6842,0,True,4820,2,34,False,0,0,0,0,0,7844,True
6843,1,False,370,2,51,False,0,980,273,2775,419,868,False
6844,2,True,1938,2,47,False,0,0,0,0,0,1834,False
6845,0,False,4802,2,22,False,593,34,0,0,0,606,False
6846,1,False,371,2,36,False,0,1606,511,89,2220,1708,False
6847,0,True,6156,2,16,False,0,0,0,0,0,55,True
6848,2,False,2903,2,60,False,180,0,414,1181,0,7826,False
6849,2,False,2752,2,39,False,197,0,2401,0,0,6038,True
6850,2,False,2752,2,18,False,49,0,2885,1,0,7382,True
6851,1,True,421,0,30,False,0,0,0,0,0,2871,True
6852,2,False,2755,2,45,False,1781,0,17,0,23,6190,False
6853,0,False,2757,2,30,False,0,0,0,0,1150,1757,False
6854,0,False,1963,2,21,False,1046,1,0,1,0,6318,False
6855,2,False,2759,2,0,False,0,0,0,0,0,4309,True
6856,2,False,2908,0,51,False,40,716,1907,0,0,6313,True
6857,2,False,1940,2,22,False,100,0,1050,0,23,2299,False
6858,1,False,1217,2,26,False,0,896,0,690,1,131,True
6859,0,False,4805,2,10,False,0,0,0,0,0,8016,False
6860,0,False,1965,2,21,False,42,606,1,38,100,5210,False
6861,0,True,4806,0,14,False,0,0,0,0,0,6598,True
6862,0,False,1942,2,28,False,0,1,12,0,779,3551,False
6863,0,False,2910,2,43,False,473,1390,0,0,0,414,True
6864,0,False,2912,1,22,False,28,194,2,0,370,7300,True
6865,0,False,2760,2,22,False,401,0,196,0,126,7178,False
6866,0,True,4808,1,23,False,0,0,0,0,0,6617,True
6867,1,True,858,2,25,False,0,0,0,0,0,7502,True
6868,1,False,858,2,35,False,0,0,0,0,0,1694,True
6869,0,False,1944,2,30,False,0,0,0,27,764,4574,False
6870,0,True,4812,2,37,False,0,0,0,0,0,3895,True
6871,0,False,4814,0,21,False,61,201,222,161,60,414,False
6872,0,False,4826,0,36,False,207,0,450,94,0,4174,True
6873,0,False,2916,2,13,False,305,582,12,19,0,5092,False
6874,0,False,2918,0,22,False,0,642,0,52,0,1196,False
6875,0,True,4828,2,36,False,0,0,173,0,0,5897,True
6876,0,False,1967,2,17,False,224,188,795,0,0,2238,True
6877,1,True,809,0,38,False,0,0,0,0,0,3676,True
6878,2,False,2920,2,34,False,5959,0,3,0,0,6287,False
6879,2,False,2922,2,20,False,0,0,0,0,0,8108,True
6880,0,False,4817,2,17,False,224,647,49,74,0,6534,False
6881,0,True,4830,1,36,False,0,0,0,0,0,3094,True
6882,1,False,116,0,52,False,360,1314,8,641,66,5863,True
6883,1,True,1219,0,32,False,0,0,0,0,0,1687,True
6884,1,True,1219,0,35,False,0,0,0,0,0,414,True
6885,1,True,1219,0,28,False,0,0,0,0,0,852,True
6886,1,False,1219,2,36,False,83,1186,0,2160,736,448,False
6887,1,False,1219,2,36,False,31,3585,31,1400,0,7353,False
6888,2,False,1210,0,21,False,224,0,0,1,378,7094,False
6889,2,False,1221,2,33,False,627,0,171,254,130,6323,False
6890,0,False,4832,2,40,False,678,0,229,0,0,414,False
6891,0,False,2925,2,24,False,185,0,478,29,0,1197,True
6892,0,False,4833,2,35,False,0,0,885,0,0,4359,True
6893,2,True,2926,2,29,False,0,0,0,0,0,3122,True
6894,2,False,1969,2,33,False,728,0,285,0,0,6643,False
6895,0,False,1971,2,51,False,3,33,12,38,896,5057,False
6896,2,True,2927,2,10,False,0,0,0,0,0,4308,True
6897,0,True,4837,2,41,False,0,0,0,0,0,4626,True
6898,0,False,1946,0,26,False,1,0,0,0,718,7781,True
6899,0,False,2771,2,39,False,19,102,0,678,0,7990,False
6900,2,False,2929,2,14,False,738,5,297,0,0,953,False
6901,2,False,1223,2,28,False,1059,0,6,117,0,7753,False
6902,0,False,2931,2,18,False,0,949,0,0,0,8342,False
6903,2,False,1228,2,41,False,2754,398,21,0,0,1898,False
6904,1,False,810,2,33,False,0,0,0,311,0,210,True
6905,0,False,2933,2,26,False,814,0,29,16,181,7838,False
6906,2,True,2935,2,31,False,0,458,0,0,0,6099,True
6907,0,False,2774,2,63,False,0,0,424,0,2027,7547,False
6908,0,False,2776,2,30,False,0,0,547,311,423,7572,False
6909,1,False,812,2,27,False,15,2886,0,249,71,8260,True
6910,0,False,2936,2,47,False,2916,0,14,63,0,3089,False
6911,2,False,2938,2,37,False,1413,0,584,3,0,1211,True
6912,0,False,2779,2,14,False,399,22,458,506,187,83,False
6913,0,False,861,2,27,False,0,63,8,129,2960,6007,False
6914,2,False,1229,2,61,False,1711,0,0,0,8,5785,False
6915,0,False,1973,2,39,False,2,0,0,2,787,8040,False
6916,0,False,1977,2,22,False,0,0,787,1,304,2880,False
6917,0,False,2781,2,30,False,2,0,5,1,962,2281,False
6918,0,False,2781,2,26,False,0,0,902,0,0,7472,False
6919,1,False,132,2,25,False,0,115,0,1823,4041,6494,False
6920,2,False,1231,2,42,False,1318,0,1386,311,304,4526,False
6921,1,False,1949,2,33,False,0,2107,0,15586,473,90,False
6922,1,False,1951,2,60,False,0,307,0,484,1967,3328,False
6923,0,True,4839,0,16,False,0,0,0,0,0,1335,True
6924,0,False,4821,2,50,False,0,185,0,1,558,7307,True
6925,0,False,2783,2,22,False,0,0,1,95,605,7900,False
6926,0,False,2784,1,15,False,0,0,9,0,952,3994,False
6927,2,False,1953,2,27,False,0,0,0,0,304,8082,False
6928,0,False,4822,0,58,False,0,435,2,0,239,5899,False
6929,0,True,4841,2,48,False,0,458,0,0,0,7281,True
6930,1,True,1212,0,36,False,0,0,0,311,0,7367,True
6931,1,False,862,2,60,False,0,3435,0,5458,10,3445,False
6932,1,True,862,2,46,False,0,0,0,0,0,7368,True
6933,1,False,6156,2,58,False,0,1386,2,128,2577,869,True
6934,0,True,4824,2,40,False,0,0,0,0,0,2690,False
6935,0,True,4824,2,3,False,0,0,0,311,0,3863,True
6936,0,False,2941,0,23,False,3,0,2,61,634,4867,False
6937,0,False,1978,1,21,False,0,434,0,75,135,2694,True
6938,0,True,4844,0,29,False,0,0,0,0,0,1719,True
6939,1,True,814,0,23,False,0,0,0,0,0,3322,True
6940,1,True,814,0,41,False,0,0,0,0,0,3271,True
6941,0,False,4825,2,20,False,0,802,0,16,0,4105,False
6942,0,False,4827,2,24,False,821,0,0,68,0,3200,False
6943,2,False,1232,2,21,False,2611,0,103,4,0,4959,False
6944,2,False,2943,2,55,False,1236,0,52,0,0,5476,False
6945,0,False,2945,2,21,False,0,70,2,0,486,3111,False
6946,0,True,4829,0,42,False,0,0,0,0,0,2076,True
6947,0,False,2946,2,40,False,2,147,0,1695,1147,4900,False
6948,2,True,2947,2,30,False,0,458,0,0,0,678,True
6949,1,True,1955,2,26,False,0,0,0,0,0,5949,True
6950,0,True,4831,1,43,False,0,0,0,0,0,2891,False
6951,0,False,2787,2,20,False,9,0,1540,0,0,602,False
